genes,logFC.genotypenpr4.4D,logFC.genotypenpr4.4D.treatmenttreated,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT1G29920.1,-0.84035195959648,0.17549305582231728,8.056814512053268,16.862775060945758,2.1791891138995062e-4,0.012869088331327102,AT1G29920,AB165;CAB2;LHCB1.1,NA;chlorophyll A/B-binding protein 2;LIGHT HARVESTING CHLOROPHYLL A/B-BINDING PROTEIN 1.1
AT2G20440.1,0.42161341008325837,0.038975741184842164,3.4492808713991012,16.786713224457838,2.263661782321515e-4,0.01334448477360834,AT2G20440,NA,NA
AT1G74440.1,-0.5109016302208841,-0.14071956789332882,3.5772668297460184,16.760139551040872,2.2939393881559684e-4,0.01347924845255838,AT1G74440,NA,NA
AT5G44820.1,-0.29587294997901237,-0.8836049494434239,3.237830664098738,16.758300589153055,2.2960495917071636e-4,0.01347924845255838,AT5G44820,NA,NA
AT3G28890.1,-0.9814440817407166,-0.4736032973388947,0.45687347189819916,16.756118158208793,2.2985564440556968e-4,0.01347924845255838,AT3G28890,AtRLP43;RLP43,receptor like protein 43;receptor like protein 43
AT5G26000.1,-0.5210049770614951,-0.10226850958127326,11.709706109846863,16.750006261070325,2.305591458177988e-4,0.013491504186879395,AT5G26000,AtTGG1;BGLU38;TGG1,NA;BETA GLUCOSIDASE 38;thioglucoside glucohydrolase 1
AT5G66620.1,0.14870106236818464,-0.8360060391617772,3.1205842781929767,16.74733187664959,2.3086765393296984e-4,0.013491504186879395,AT5G66620,DAR6,DA1-related protein 6
AT5G17580.1,-0.9394398666396265,0.7645151695074255,1.751449011798117,16.73926913683548,2.3180024539308673e-4,0.013522485843226564,AT5G17580,NA,NA
AT4G09780.1,0.04519180611367425,-2.4518128700065485,-1.6452428622183364,16.675606214048695,2.392974768402279e-4,0.013935656528224155,AT4G09780,NA,NA
AT4G34390.1,0.1434102138541843,-0.7461042430803861,5.544543784697344,16.638948085191878,2.4372401897302184e-4,0.014168883192961038,AT4G34390,XLG2,extra-large GTP-binding protein 2
AT5G57530.1,0.9583773174296454,-0.06087462215134109,1.3866681787183777,16.632680106997103,2.4448904555757526e-4,0.014188809859802495,AT5G57530,AtXTH12;XTH12,NA;xyloglucan endotransglucosylase/hydrolase 12
AT1G02850.4,0.7554685481484488,-0.5430470257247008,5.318551963692541,16.620511235111636,2.4598115822272614e-4,0.014250791170000075,AT1G02850,BGLU11,beta glucosidase 11
AT3G19430.1,0.2967173015332482,0.8353145379717941,2.808155430083029,16.612335044598872,2.469888109155447e-4,0.01428454048947355,AT3G19430,NA,NA
AT2G31880.1,-0.17748184491442642,-0.42249833442566637,7.526756466640149,16.60274712326616,2.4817570825657676e-4,0.014328522592504282,AT2G31880,EVR;SOBIR1,EVERSHED;SUPPRESSOR OF BIR1 1
AT3G59900.1,0.32509439102579457,0.9083640191036189,3.0392066706032876,16.566954069040513,2.5265717326637633e-4,0.014562240713716599,AT3G59900,ARGOS,AUXIN-REGULATED GENE INVOLVED IN ORGAN SIZE
AT3G53670.1,-0.22896667133035364,-0.21597725845374777,4.768012604303562,16.54303446682378,2.55697044701744e-4,0.014687063412082054,AT3G53670,NA,NA
AT3G53668.1,-0.22896667133035364,-0.21597725845374777,4.768012604303562,16.54303446682378,2.55697044701744e-4,0.014687063412082054,AT3G53668,NA,NA
AT2G41160.1,-0.01157168277973936,-0.4570680117380393,5.325830944671527,16.53717787559414,2.564468985975764e-4,0.014704997758832359,AT2G41160,UBAC2B,"NA"
AT4G37910.1,0.4168298466164244,-0.10163828051416245,7.313008858883413,16.531508214228793,2.5717491354621067e-4,0.014721620860272181,AT4G37910,mtHsc70-1,mitochondrial heat shock protein 70-1
AT5G11000.1,0.10243256136111722,-0.6807982632604926,6.061404584765726,16.516594890766353,2.590997473810001e-4,0.014806581142000624,AT5G11000,NA,NA
AT5G15780.1,0.14026811926944016,0.5726934129969152,7.410764012008268,16.511594453137576,2.597483639479972e-4,0.01481844571371919,AT5G15780,NA,NA
AT3G07090.1,-0.1022282281334227,-0.6635261528694337,6.093044381429141,16.499702059137473,2.612974800007137e-4,0.014881555801667766,AT3G07090,NA,NA
AT5G03670.1,0.6129741171215118,-0.01737727664195686,2.6686863695647935,16.48857284627155,2.6275555067114967e-4,0.014939275826822286,AT5G03670,TRM28,TON1 Recruiting Motif 28
AT1G02860.1,0.3505121149612935,0.20022153591431008,4.067618818279418,16.467131421804684,2.655876311524981e-4,0.01507478983443622,AT1G02860,BAH1;NLA,BENZOIC ACID HYPERSENSITIVE 1;nitrogen limitation adaptation
AT1G50550.1,1.4710671029108664,-2.9178721934450387,-0.8623946275863955,16.461604317676557,2.6632261150923316e-4,0.01509101583799874,AT1G50550,CYP705A26P,"""cytochrome P450, family 705, subfamily A, polypeptide 26, pseudogene"""
AT3G53730.1,0.0485074121776195,-0.5940305704916489,5.22016620525391,16.44000757888927,2.6921404473200774e-4,0.015228318395267577,AT3G53730,NA,NA
AT1G26800.1,-0.19705314868884177,-0.8109544336846629,3.8102521134435485,16.436755989165682,2.6965208753003416e-4,0.015228318395267577,AT1G26800,MPSR1,Misfolded Protein Sensing RING E3 ligase 1
AT1G73810.1,-0.07824997660045659,-0.9893363595991967,2.2959041650435243,16.380578441512572,2.7733366198875065e-4,0.015635848506956374,AT1G73810,NA,NA
AT4G24010.1,0.04153442617597491,2.2001731795083517,0.16817506459120352,16.332664213485224,2.8405800243139505e-4,0.015988135674538922,AT4G24010,ATCSLG1;CSLG1,ARABIDOPSIS THALIANA CELLULOSE SYNTHASE LIKE G1;cellulose synthase like G1
AT5G25980.2,-0.6810375465391051,0.23809570321029055,10.306130556238703,16.327796889195213,2.8475014551849955e-4,0.016000291621593013,AT5G25980,BGLU37;TGG2,BETA GLUCOSIDASE 37;glucoside glucohydrolase 2
AT4G11650.1,-0.18439686853801504,-0.40313573481317416,7.436485478706995,16.309709153366832,2.873370684855794e-4,0.016118698122291216,AT4G11650,ATOSM34;OSM34,osmotin 34;osmotin 34
AT3G14470.1,-0.15130945863540152,-0.46209352165624434,3.6131387609121384,16.231136714685185,2.988501271162984e-4,0.0167366032856031,AT3G14470,NA,NA
AT4G24920.1,-0.10906436255072112,-0.3316206590421864,6.2549790893157065,16.190549913167196,3.0497676744072966e-4,0.01705129673800898,AT4G24920,NA,NA
AT1G52880.1,0.44096355362015577,0.16342967695346175,2.89483888569337,16.169596141123478,3.0818877078856355e-4,0.017202257601390884,AT1G52880,ANAC018;ATNAM;NAM;NARS2,Arabidopsis NAC domain containing protein 18;NA;NO APICAL MERISTEM;NAC-REGULATED SEED MORPHOLOGY 2
AT1G18970.1,-0.05298841795420877,-0.7632362911749554,2.8069791593047575,16.163650312548942,3.0910635285902403e-4,0.01722486180558694,AT1G18970,GLP4,germin-like protein 4
AT3G54830.1,0.1323539081937986,0.43175927135585607,4.2442177408282,16.157168370905584,3.1010978269451855e-4,0.017228321422461536,AT3G54830,NA,NA
AT1G75240.1,-0.7631049396180722,0.5490430579566113,4.406583631016204,16.156626129884465,3.101938712156785e-4,0.017228321422461536,AT1G75240,AtHB33;HB33;ZHD5,homeobox protein 33;homeobox protein 33;zinc-finger homeodomain 5
AT2G18370.1,-0.5539086150601843,0.41008961574825853,4.411900046918098,16.15252474332695,3.1083063638436676e-4,0.017235199742223584,AT2G18370,NA,NA
AT5G07840.1,11.040958171283982,-10.515154155479172,0.5925049834563254,16.144840139887485,3.1202723885480896e-4,0.017273046589784662,AT5G07840,PIA1,phytochrome interacting ankyrin-repeat protein 1
AT5G53400.1,0.08712182879359892,-0.6035633769879518,5.01130929178895,16.121014275938343,3.15766627442678e-4,0.01745129969626458,AT5G53400,BOB1,BOBBER1
AT1G10070.1,0.9486252815981043,-0.12216837574929859,2.91834522305663,16.11612767775307,3.1653908304274896e-4,0.017465264808542613,AT1G10070,ATBCAT-2;BCAT-2;BCAT2,branched-chain amino acid transaminase 2;branched-chain amino acid transaminase 2;branched-chain amino acid transferase 2
AT3G09790.1,-1.5233955169169837,0.7184280388815634,0.26991672573952513,16.100689376130685,3.1899195081094633e-4,0.017564813865206804,AT3G09790,UBQ8,ubiquitin 8
AT2G15830.1,-0.5516806356964772,1.5287256545686458,2.2449389764499377,16.098202998104355,3.193887647057127e-4,0.017564813865206804,AT2G15830,NA,NA
AT5G14650.1,0.5670396492245956,0.34117256144594804,3.2590724891091654,16.073386655461412,3.2337648420649586e-4,0.01775505984037038,AT5G14650,NA,NA
AT5G21326.1,0.1454624404051797,0.28957855523426584,5.4247172078523525,16.049542192587076,3.272549274013134e-4,0.01793424056536557,AT5G21326,CIPK26,calcineurin B-like protein (CBL)-interacting protein kinase 26
AT2G37920.1,-0.36203650574530377,-0.09320741088183908,4.793123593144428,16.046778904915044,3.277073896534272e-4,0.01793424056536557,AT2G37920,emb1513,embryo defective 1513
AT2G29310.1,-0.6045460471684985,0.32675112318876787,3.905626276639934,16.01386653602912,3.331448198713233e-4,0.018202166239538548,AT2G29310,NA,NA
AT5G27240.1,-0.4769939477266265,0.14703206053197346,3.7667148857829487,16.0026912758235,3.350115202542775e-4,0.0182744433499744,AT5G27240,NA,NA
AT5G55770.1,-0.8708454807572014,-2.1440902888676345,-2.180511530437088,15.958665280178366,3.424678956139412e-4,0.018650901504732014,AT5G55770,NA,NA
AT3G46320.1,-0.3265329808111398,-0.17554977413391637,4.053059157163938,15.911283728058564,3.506780948359937e-4,0.019067128386212072,AT3G46320,NA,NA
AT4G00960.1,-1.3266355298811463,-0.4186329475768741,-0.028495957694300245,15.901479222833625,3.5240142809876164e-4,0.019129875261671387,AT4G00960,NA,NA
AT5G16980.2,0.5499783015359964,0.6692261014155435,2.702596170927424,15.884294692498667,3.554424003254503e-4,0.019263831509251258,AT5G16980,NA,NA
AT3G53370.1,0.9306753884794552,-0.8806189424821489,1.8644382696850683,15.875647119066546,3.569825847693264e-4,0.019316149458001457,AT3G53370,NA,NA
AT5G21100.1,0.11409913612807111,0.42288606214792485,5.134317142160419,15.859763585713502,3.598289447682693e-4,0.01943886206125946,AT5G21100,NA,NA
AT2G40955.1,-5.234487244446883,3.1809500082756177,-1.71473266618696,15.855840398681073,3.6053547562989966e-4,0.019445767338869803,AT2G40955,NA,NA
AT4G04540.1,2.112086620750114,-3.8375928300174778,2.624357578218034,15.849964017859891,3.615963552770651e-4,0.01947173193913452,AT4G04540,CRK39,cysteine-rich RLK (RECEPTOR-like protein kinase) 39
AT2G35770.1,-0.5397739984858854,0.06425638044411672,2.796692453325676,15.828870355746695,3.654302330387866e-4,0.01964669870491089,AT2G35770,scpl28,serine carboxypeptidase-like 28
AT4G38560.2,0.17729351523262402,-1.4925694763806447,3.3652884965561665,15.814655515145606,3.680367511328891e-4,0.01975522509835038,AT4G38560,NA,NA
AT5G02480.1,0.21331683686619626,0.21900590090751978,7.558822314827178,15.809894843451204,3.6891384568035984e-4,0.019770722555903432,AT5G02480,NA,NA
AT3G16470.1,0.4905724408127158,0.003899363152315483,6.767667903121613,15.795292501547436,3.7161720557153227e-4,0.01987555250383623,AT3G16470,AtJAC1;JAL35;JR1,JACALIN-LECTIN LIKE 1;jacalin-related lectin 35;JASMONATE RESPONSIVE 1
AT5G54860.1,-0.18641797802650087,-0.49399179577737623,4.360251747539836,15.792948862363751,3.7205292913853314e-4,0.01987555250383623,AT5G54860,NA,NA
AT3G28480.2,0.05399060248944501,-0.5154274756184537,4.7678814684343696,15.784158892678736,3.7369169465966984e-4,0.019903347096291803,AT3G28480,NA,NA
AT2G38240.1,3.3470185170919584,-1.9218597475499437,2.6900534550188073,15.783804742099187,3.7375787208380833e-4,0.019903347096291803,AT2G38240,JAO4;JOX4,Jasmonic Acid Oxidase 4;JASMONATE-INDUCED OXYGENASE4
AT2G32440.1,-0.5977207580097147,0.6513187331198049,4.541286679016821,15.759687961371164,3.782920730485542e-4,0.020112927592685948,AT2G32440,ATKAO2;CYP88A4;KAO2,ARABIDOPSIS ENT-KAURENOIC ACID HYDROXYLASE 2;NA;ent-kaurenoic acid hydroxylase 2
AT5G56260.1,-0.1251057987583391,-0.2937114705700749,5.337237603080889,15.75238825607938,3.7967530613520844e-4,0.020154580784763464,AT5G56260,NA,NA
AT5G48380.1,0.07228852360786732,-0.5423935727169967,7.289785683726059,15.735429504377347,3.829084037104605e-4,0.020294145396654407,AT5G48380,BIR1,BAK1-interacting receptor-like kinase 1
AT2G31865.2,-0.4017814148764419,-0.4604369183464785,3.7926768582885173,15.710028273489833,3.8780258989635884e-4,0.020521169489287325,AT2G31865,atPARG2;PARG2,NA;poly(ADP-ribose) glycohydrolase 2
AT5G11410.1,0.828303814308606,0.16937012424725947,1.0415769187042068,15.706185522138057,3.885484206407097e-4,0.020528308223850832,AT5G11410,NA,NA
AT5G42440.1,-0.2765201173465194,-0.5286221941757073,3.18416212188106,15.696368274417544,3.904603473146547e-4,0.020596936562742585,AT5G42440,NA,NA
AT3G17611.1,0.7838479690261835,-0.7675832324962906,2.8570046940505986,15.688002043264065,3.9209710907067133e-4,0.020650857459236203,AT3G17611,ATRBL10;ATRBL14;RBL10;RBL14,RHOMBOID-like protein 10;RHOMBOID-like protein 14;RHOMBOID-like protein 10;RHOMBOID-like protein 14
AT1G78230.1,0.503497430305133,-0.03866323995354281,3.7380352056529227,15.653343243361725,3.9895113323070255e-4,0.020978960843220762,AT1G78230,NA,NA
AT1G34420.1,-0.2695176135264945,-0.47098054534950073,3.091525412905929,15.638019153688571,4.0201965526588256e-4,0.021095952126962154,AT1G34420,NA,NA
AT2G34610.1,-0.5195712522378482,-0.24596502019391536,1.9305043819112582,15.63597102059391,4.024315610196637e-4,0.021095952126962154,AT2G34610,NA,NA
AT2G26440.1,-0.1237608237254356,-0.6077568404918143,6.622526466099465,15.61621660416197,4.064261565908736e-4,0.021246276117161504,AT2G26440,PME12,pectin methylesterase 12
AT4G25000.1,1.703421852677408,0.11792049523945955,1.3717280951285646,15.615116642135566,4.066497447392494e-4,0.021246276117161504,AT4G25000,AMY1;ATAMY1,alpha-amylase-like;NA
AT5G67540.2,-0.045431484070960496,-0.4588088161474331,4.725951023620487,15.61243156479728,4.0719605438521543e-4,0.021246276117161504,AT5G67540,NA,NA
AT3G52840.1,0.14734774666064018,0.40061843538786784,6.352545156431025,15.573414475684135,4.1521784911357156e-4,0.021631240567308887,AT3G52840,BGAL2,beta-galactosidase 2
AT1G74300.1,-0.14443719291704646,-0.4962496981494424,3.2713602515318825,15.565882680229919,4.167844650740689e-4,0.021679243955756752,AT1G74300,NA,NA
AT5G10160.1,-0.456375935498508,0.37511064081395334,4.940070670858715,15.561129298092878,4.177762110597855e-4,0.021697243035596465,AT5G10160,NA,NA
AT5G20950.1,-0.3414552878824373,0.08734612255925261,6.612591985492745,15.550164536460056,4.200729092794266e-4,0.021782854780258168,AT5G20950,BGLC1,"NA"
AT4G12720.4,0.40622922592270455,-0.8862054441658023,6.643868916639654,15.540111054712145,4.2218982307355577e-4,0.021845549929718912,AT4G12720,AtNUDT7;GFG1;NUDT7,Arabidopsis thaliana Nudix hydrolase homolog 7;GROWTH FACTOR GENE 1;NA
AT3G47820.1,-0.3183813290076622,-0.18980346286087457,4.237705167379344,15.538253095652799,4.2258221100878793e-4,0.021845549929718912,AT3G47820,PUB39,PLANT U-BOX 39
AT5G46510.1,-0.034144406366764184,-0.4067155915999651,6.304575513097366,15.53224709255614,4.2385313337856586e-4,0.021877592915186744,AT5G46510,VICTL,VARIATION IN COMPOUND TRIGGERED ROOT growth response-like
AT4G23130.2,-0.5333205528220281,-0.22941328276787792,4.351984139867866,15.524433422751834,4.2551229652130714e-4,0.021929546300167118,AT4G23130,CRK5;RLK6,cysteine-rich RLK (RECEPTOR-like protein kinase) 5;RECEPTOR-LIKE PROTEIN KINASE 6
AT4G36610.1,-0.6638585065032053,0.4843431063873272,3.2056260034036077,15.499293889669493,4.30894643303279e-4,0.022172927724773018,AT4G36610,NA,NA
AT3G48650.1,-0.31862894922551893,-0.790256583066612,3.2654972737899115,15.47307178421371,4.365813234118507e-4,0.02243120126801989,AT3G48650,NA,NA
AT5G48360.1,-0.309346427939639,0.6880037865337141,5.1165771076466235,15.467817357755571,4.3772982365719923e-4,0.022455874098517875,AT5G48360,NA,NA
AT4G08040.1,1.06469144451174,-0.5554940048458334,2.517792502416571,15.423451117582479,4.4754853913477586e-4,0.022924582335376125,AT4G08040,ACS11,1-aminocyclopropane-1-carboxylate synthase 11
AT2G28830.1,-0.4021679684194717,-0.06931012767916837,3.042098589150564,15.416742054324201,4.4905237578848043e-4,0.022966602635075373,AT2G28830,AtPUB12;PUB12,NA;PLANT U-BOX 12
AT1G14890.1,0.0409455124458783,0.6721040702017973,3.997314422346011,15.393431580463474,4.543168071244772e-4,0.023200537010633255,AT1G14890,NA,NA
AT3G28080.1,-0.13245216741559526,0.865942692536975,4.1051476249289,15.385938438866482,4.560221297685546e-4,0.023252284680550794,AT3G28080,UMAMIT47,Usually multiple acids move in and out Transporters 47
AT2G34430.1,-0.5714498998976395,0.16402898797350887,9.214442689232333,15.34928358834496,4.6445689897215423e-4,0.023646485938276254,AT2G34430,LHB1B1;LHCB1.4,light-harvesting chlorophyll-protein complex II subunit B1;LIGHT-HARVESTING CHLOROPHYLL-PROTEIN COMPLEX II SUBUNIT B1
AT2G13550.1,-0.6268565817591801,-0.11386254840084033,2.417460489139293,15.329220419290518,4.6913958572823456e-4,0.023848756973736972,AT2G13550,NA,NA
AT2G38290.1,0.13987611639822395,-0.6898727575854658,5.820105586471606,15.3151570544697,4.724500517336505e-4,0.023980765314734327,AT2G38290,AMT2;AMT2;1;ATAMT2,ammonium transporter 2;AMMONIUM TRANSPORTER 2;1;ammonium transporter 2
AT1G03370.1,-0.22437766610212687,-0.1712147101929533,6.442152101313232,15.298988801405208,4.762848774554233e-4,0.024109452750515428,AT1G03370,NA,NA
AT1G44050.1,-0.07654545589774409,-1.270757879647655,2.4021617735474607,15.298420007177597,4.764203507631166e-4,0.024109452750515428,AT1G44050,NA,NA
AT1G79380.1,-0.14850787441241697,-0.3636161481590386,6.727688787734288,15.293764877803893,4.7753054146677917e-4,0.024129295119348443,AT1G79380,RGLG4,RING DOMAIN LIGASE 4
AT3G50660.1,0.33646953492374415,0.028636411518711925,4.635929969800947,15.274235474295192,4.8221632519090826e-4,0.024329478917514864,AT3G50660,AtDWF4;CLM;CYP90B1;DWF4;PSC1;SAV1;SNP2,NA;CLOMAZONE-RESISTANT;CYTOCHROME P450 90B1;DWARF 4;PARTIALLY SUPPRESSING  COI1 INSENSITIVITY TO JA 1;SHADE AVOIDANCE 1;SUPPRESSOR OF NPH4 2
AT3G44310.1,0.566693750961469,-0.15320493188777326,8.99935885316282,15.267493642717483,4.8384457862591404e-4,0.0243750307810914,AT3G44310,ATNIT1;NIT1;NITI,A. THALIANA NITRILASE 1;nitrilase 1;NA
AT1G02205.3,0.7891192406915297,-0.3755112402917588,6.190949598231294,15.248038113497202,4.885742721701362e-4,0.024576456127935506,AT1G02205,CER1;CER22,ECERIFERUM 1;ECERIFERUM 22
AT3G27510.1,0.7338930732134652,-1.2166155612930345,1.9349518962441943,15.244714145895355,4.893869498375262e-4,0.024580538547743728,AT3G27510,NA,NA
AT2G44180.1,-0.11267735604442017,-0.3006963368825487,5.4250199953401514,15.240329870976634,4.904609300284094e-4,0.024597713687783004,AT2G44180,MAP2A,methionine aminopeptidase 2A
AT1G78970.2,0.08943670001355232,0.5265310203351836,4.815452352726629,15.203116855494088,4.99672123447573e-4,0.024974884773927213,AT1G78970,ATLUP1;LUP1,ARABIDOPSIS THALIANA LUPEOL SYNTHASE 1;lupeol synthase 1
AT2G28690.1,0.3375992393233184,0.518207221366125,2.1004855412742747,15.202073264957582,4.999329180320388e-4,0.024974884773927213,AT2G28690,NA,NA
AT3G60170.1,-4.062537350068907,1.6333832190973523,-2.0837012329292293,15.200960212918702,5.002112211431764e-4,0.024974884773927213,AT3G60170,NA,NA
AT5G11970.1,0.14117661954647978,-0.5822391110387864,5.2642802739324885,15.182586912285597,5.048276590498105e-4,0.025167980711263697,AT5G11970,NA,NA
AT4G13290.1,0.3544337469835513,0.3046591213381546,3.259253510124843,15.176906916627509,5.062634063000784e-4,0.025202167375548496,AT4G13290,CYP71A19,"""cytochrome P450, family 71, subfamily A, polypeptide 19"""
AT1G73250.1,-0.23384942039344378,-0.3376756973490323,3.749086376247336,15.172117599872447,5.074771869221557e-4,0.025225219578340646,AT1G73250,ATFX;GER1,"ACTIVATING TRANSCRIPTION FACTOR 5;""GDP-4-keto-6-deoxymannose-3,5-epimerase-4-reductase 1"""
AT3G45140.1,0.8547373800860731,-0.3485659509288697,9.567995389882881,15.13507813665168,5.169630953394454e-4,0.025633526986068876,AT3G45140,ATLOX2;LOX2,ARABIODOPSIS THALIANA LIPOXYGENASE 2;lipoxygenase 2
AT4G18960.1,1.706981890758952,0.017389536027721024,-0.9452631189878556,15.134095432986069,5.172171685183828e-4,0.025633526986068876,AT4G18960,AG,AGAMOUS
AT3G21220.1,0.06475897040248912,-0.6434810782139455,5.270365375794796,15.129309532819928,5.184563254137461e-4,0.0256570978594296,AT3G21220,ATMAP2K_ALPHA;ATMEK5;ATMKK5;MAP2K_A;MEK5;MKK5,NA;ARABIDOPSIS THALIANA MITOGEN-ACTIVATED PROTEIN KINASE KINASE 5;ARABIDOPSIS THALIANA MITOGEN-ACTIVATED PROTEIN KINASE KINASE 5;NA;MAP KINASE KINASE 5;MAP kinase kinase 5
AT2G20180.2,-0.1297102082230837,0.6700726861833568,4.872401294897314,15.08010916122662,5.313686185816576e-4,0.026257424002324795,AT2G20180,PIF1;PIL5,PHY-INTERACTING FACTOR 1;phytochrome interacting factor 3-like 5
AT5G49850.1,0.2695579646322149,-0.9018103506287011,3.6254370861224055,15.070484814031586,5.339318189547886e-4,0.02631194142575199,AT5G49850,NA,NA
AT1G24145.1,0.024569092157754366,-0.9214261756215066,3.0170562714388387,15.070087212771467,5.340379754884488e-4,0.02631194142575199,AT1G24145,NA,NA
AT2G05100.1,-0.5818891721280631,0.1313381702487016,7.046706216897155,15.052262966312533,5.388186591135283e-4,0.026494004062587374,AT2G05100,LHCB2;LHCB2.1,LIGHT-HARVESTING CHLOROPHYLL B-BINDING 2;photosystem II light harvesting complex gene 2.1
AT5G61570.1,0.5688572551206557,-0.4076733962721538,3.566489842598282,15.050439567493948,5.393101237667331e-4,0.026494004062587374,AT5G61570,NA,NA
AT3G09735.1,-0.1018553030227953,-0.37390741810549943,5.337089230897976,15.012094012484562,5.497499572773472e-4,0.026967442429829815,AT3G09735,NA,NA
AT1G53710.1,-0.1513955990513853,-0.2659212502297799,4.666355840375171,15.002757627026106,5.52322295444598e-4,0.02705413086228773,AT1G53710,NA,NA
AT3G20300.1,0.4074726985315378,0.030867328862809167,3.8360596553335466,14.989384111631743,5.560279162919912e-4,0.027195997151737247,AT3G20300,NA,NA
AT2G38540.1,0.39999826143243916,-0.0732160391107033,8.806984255489308,14.950437633791005,5.669616932664252e-4,0.02763773126670377,AT2G38540,ATLTP1;AtLtpI-4;LP1;LTP1,ARABIDOPSIS THALIANA LIPID TRANSFER PROTEIN 1;NA;lipid transfer protein 1;LIPID TRANSFER PROTEIN 1
AT5G49780.1,-0.35284695793272597,-0.30881291446453085,2.3198910192461275,14.949765409567169,5.671522879873282e-4,0.02763773126670377,AT5G49780,NA,NA
AT3G60470.1,-3.6835727626986645,2.162184814814276,-1.3041112767997505,14.948445270745204,5.675267714429379e-4,0.02763773126670377,AT3G60470,NA,NA
AT3G30180.1,0.28998814172901693,0.23534153373550326,4.837153520521572,14.929196135412333,5.730153414457214e-4,0.027864633145092806,AT3G30180,BR6OX2;CYP85A2,brassinosteroid-6-oxidase 2;NA
AT1G07720.1,0.43511316902950964,-0.2550904896946207,6.107978131423406,14.88561943878019,5.856374069375854e-4,0.028437266109706278,AT1G07720,KCS3,3-ketoacyl-CoA synthase 3
AT4G39320.1,0.7459636461333391,-0.05377036389670767,1.6694193139879867,14.870665584021824,5.900325860414622e-4,0.028609343371089772,AT4G39320,NA,NA
AT3G03560.1,-0.17388219912204847,-0.19059082543041672,5.369067009539907,14.8570560143393,5.940613226357531e-4,0.0287164694804242,AT3G03560,NA,NA
AT2G43590.1,-0.41715854186345214,-0.1346304778299979,6.6176168078034445,14.854373970865293,5.948585061832861e-4,0.0287164694804242,AT2G43590,NA,NA
AT3G24230.1,1.543802844521066,0.387401051554001,-1.2353331442871731,14.854038212247312,5.949583790013065e-4,0.0287164694804242,AT3G24230,NA,NA
AT3G54530.1,1.0044457967883733,2.6751222886734958,-2.318215219002023,14.85167985708382,5.956603543793722e-4,0.0287164694804242,AT3G54530,NA,NA
AT4G02520.1,-0.5058547493832022,-0.17127559069907788,8.960337861726197,14.823282741388425,6.04178199840723e-4,0.029085380904080194,AT4G02520,ATGSTF2;ATPM24;ATPM24.1;GST2;GSTF2,glutathione S-transferase PHI 2;NA;NA;NA;glutathione S-transferase PHI 2
AT4G05640.1,2.372991469735264,3.3576816996128196,-2.5311232680129305,14.806809593007909,6.091751088641534e-4,0.029266567222123976,AT4G05640,NA,NA
AT5G03320.1,-0.12914591179314072,-0.3863877258206859,4.839320896807619,14.80513999567641,6.096838597549783e-4,0.029266567222123976,AT5G03320,PCRK2,PATTERN-TRIGGERED IMMUNITY COMPROMISED RECEPTOR-LIKE CYTOPLASMIC KINASE 2
AT1G14700.1,0.31668377590275976,0.24106513724813625,4.10505337259724,14.77825430873773,6.179350801232118e-4,0.02962033461098454,AT1G14700,ATPAP3;PAP3,NA;purple acid phosphatase 3
AT1G13000.1,-0.03871984345841449,-0.38345868501356517,5.153775108968532,14.745835435447153,6.280330800003457e-4,0.030061492242409713,AT1G13000,NA,NA
AT5G23850.1,0.10116679883647403,-0.6300934214065277,4.23624204601514,14.735528987525042,6.312778283935745e-4,0.03017382302941805,AT5G23850,NA,NA
AT1G29170.1,0.025489231488050365,0.4290240147719613,4.474529457115016,14.718658905815404,6.366252036256868e-4,0.030386193312827166,AT1G29170,ATSCAR3;SCAR3;WAVE2,WASP (WISKOTT-ALDRICH SYNDROME PROTEIN)-FAMILY VERPROLIN HOMOLOGOUS PROTEIN 2;NA;NA
AT2G17550.1,0.4204266514236049,-0.1477989506974493,4.886705055106996,14.704543182087084,6.411343099791903e-4,0.030558007211235114,AT2G17550,TRM26,TON1 Recruiting Motif 26
AT1G12360.1,-0.036952531871339116,-0.3879432698991926,6.750246966713948,14.692862466483398,6.448897195415987e-4,0.03069346226067535,AT1G12360,KEU;SEC11,keule;NA
AT3G49950.1,-1.1005404440422566,0.6911949376350797,1.6542092965603579,14.676730973363663,6.501122701500135e-4,0.030873236417031026,AT3G49950,NA,NA
AT2G01130.1,-0.27909275479484075,-0.07681899701912702,5.124548953842684,14.6755247601144,6.50504475425807e-4,0.030873236417031026,AT2G01130,NA,NA
AT5G62630.1,-0.43584210965526077,0.1650787009238247,5.125829118870044,14.66583060559029,6.536651747662991e-4,0.030979488296893065,AT5G62630,HIPL2,hipl2 protein precursor
AT1G47370.1,-5.333796703558045,2.155165793231081,-2.7809301461622957,14.653715971766154,6.576366479770317e-4,0.031123812176512985,AT1G47370,RBA1,esponse to the bacterial type III effector protein HopBA1
AT2G29330.1,-0.5936456294270094,0.06639630966720765,2.5029031927865857,14.619290378107163,6.690543977869476e-4,0.03161964258008019,AT2G29330,TRI,tropinone reductase
AT5G24735.1,-0.21240951327311636,-0.18302314993543942,4.707073633042291,14.605718492689174,6.736100021529007e-4,0.03179022934317664,AT5G24735,sORF31,short open reading frame 31
AT5G54850.1,-0.14717424085402908,-0.4579691058113824,3.146349550366166,14.594453741156467,6.77414731579588e-4,0.03192495064591489,AT5G54850,NA,NA
