genes,logFC,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT3G07090.1,2.6802564810353298,6.094635113735688,166.66660793567624,3.9559782943420983e-38,4.430431957776861e-36,AT3G07090,NA,NA
AT4G28490.1,1.8799123629394172,5.498120163309923,166.10318391346627,5.252022854423694e-38,5.842962379567128e-36,AT4G28490,HAE;RLK5,HAESA;RECEPTOR-LIKE PROTEIN KINASE 5
AT5G12010.1,1.6739996151842227,5.240209386909853,165.9244928524382,5.745923938930695e-38,6.350380016453734e-36,AT5G12010,NA,NA
AT5G54250.1,-1.7042940710950176,5.006593892198148,165.6993590471553,6.434850168424926e-38,7.065297253553617e-36,AT5G54250,ATCNGC4;CNGC4;DND2;HLM1,"cyclic nucleotide-gated cation channel 4;cyclic nucleotide-gated cation channel 4;DEFENSE, NO DEATH 2;NA"
AT3G15570.1,-2.259924470553853,4.911867103565137,165.55346767837642,6.924802278692573e-38,7.553880096088086e-36,AT3G15570,NA,NA
AT3G16050.1,2.6152949600359956,4.442415899602811,164.7266059521205,1.0496212145581963e-37,1.1375862440879444e-35,AT3G16050,A37;ATPDX1.2;PDX1.2,NA;ARABIDOPSIS THALIANA PYRIDOXINE BIOSYNTHESIS 1.2;pyridoxine biosynthesis 1.2
AT4G01330.2,-2.0983888638391144,5.836547582790524,164.58254178650247,1.1285050006156515e-37,1.215240737521944e-35,AT4G01330,NA,NA
AT4G16960.1,1.7672510130056982,4.019075226950488,164.19689056408424,1.3700928121214025e-37,1.4659993089699006e-35,AT4G16960,NA,NA
AT2G40610.1,-3.259002149744126,4.419098329493033,163.2582061576101,2.1969132485370366e-37,2.335819345707195e-35,AT2G40610,ATEXP8;ATEXPA8;ATHEXP ALPHA 1.11;EXP8;EXPA8,NA;expansin A8;NA;NA;expansin A8
AT2G45010.1,1.3279255028218833,5.036607295305845,163.22154207808694,2.237806873044326e-37,2.3643344440422414e-35,AT2G45010,NA,NA
AT4G31800.1,3.519865593568293,7.028787600275844,163.01041818746222,2.4885437842392864e-37,2.612815439464736e-35,AT4G31800,ATWRKY18;WRKY18,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 18;WRKY DNA-binding protein 18
AT3G28540.1,3.3202225834332744,3.6368112711885843,162.6614730736819,2.9660436487191985e-37,3.094817841915144e-35,AT3G28540,NA,NA
AT5G21100.1,-1.6695135046105662,5.133984834301751,161.67013134381293,4.883781502383427e-37,5.064360830774024e-35,AT5G21100,NA,NA
AT4G11890.3,4.505023927009653,4.65401244887107,161.4017605852324,5.589701581329719e-37,5.760821893543432e-35,AT4G11890,ARCK1;CRK45,ABA- AND  OSMOTIC-STRESS-INDUCIBLE RECEPTOR-LIKE CYTOSOLIC KINASE1;cysteine-rich receptor-like protein kinase 45
AT4G18280.1,2.133754847749461,4.1659697988821796,160.51619336201938,8.72704883102914e-37,8.919913601597217e-35,AT4G18280,NA,NA
AT3G48640.1,4.8346667953511675,0.7274199629671522,160.50844104123377,8.761150927219124e-37,8.919913601597217e-35,AT3G48640,NA,NA
AT4G29810.2,1.43949607684755,5.993516193455263,160.15150639097828,1.0484461040691e-36,1.0610148254371573e-34,AT4G29810,ATMKK2;MK1;MKK2,MAP kinase kinase 2;MAP KINASE KINASE 1;MAP kinase kinase 2
AT1G76970.1,2.447535226925461,4.805411565783439,160.10068543594647,1.0755975979671128e-36,1.081973895104762e-34,AT1G76970,NA,NA
AT4G34900.1,-1.7146604667360774,4.407591889479727,158.87916377348685,1.9885786613955995e-36,1.9884602936181356e-34,AT4G34900,ATXDH2;XDH2,A. THALIANA XANTHINE DEHYDROGENASE  2;xanthine dehydrogenase  2
AT2G43010.1,-2.215259377510278,5.469235560533921,158.81845844796547,2.0502496194952547e-36,2.0379966483964963e-34,AT2G43010,AtPIF4;PIF4;SRL2,NA;phytochrome interacting factor 4;NA
AT1G80180.1,-1.6086083433270049,5.650323532390695,158.79878851443667,2.070639902883322e-36,2.0461576310904073e-34,AT1G80180,NA,NA
AT5G56100.1,-3.189475415425095,1.9191564193316115,158.7681302061072,2.1028261114376467e-36,2.0658114529848557e-34,AT5G56100,NA,NA
AT2G46270.1,1.6454140135040156,4.288234000066581,158.58699575961393,2.3034620169911657e-36,2.249759210664802e-34,AT2G46270,GBF3,G-box binding factor 3
AT2G44290.1,1.9345263680347466,4.890446759753836,157.01387065880314,5.0829870156963374e-36,4.935786062235999e-34,AT2G44290,NA,NA
AT4G36090.3,1.4132365984381223,4.823175197420747,156.23470515698747,7.52280006418419e-36,7.262960820587943e-34,AT4G36090,ALKBH9C,AtALKBH9C
AT1G31280.1,1.7770693053925546,5.010353254622214,155.66571689268147,1.0016504027924159e-35,9.615271495148453e-34,AT1G31280,AGO2;AtAGO2,argonaute 2;NA
AT3G48650.1,4.530013498275229,3.267707456755715,155.59201572459338,1.0394933821073963e-35,9.921846207967131e-34,AT3G48650,NA,NA
AT5G61560.1,2.3947163922447463,5.015876239504311,155.3558588020004,1.1706532518611962e-35,1.1110623716393353e-33,AT5G61560,NA,NA
AT3G20820.1,-1.7093456279621442,6.06533387540297,155.11004877938223,1.3247831664266803e-35,1.250282719820326e-33,AT3G20820,NA,NA
AT4G34710.1,1.5934932414443983,9.173815560634461,155.05030567939588,1.3652131365721173e-35,1.2812410883393854e-33,AT4G34710,ADC2;ATADC2;SPE2,arginine decarboxylase 2;NA;NA
AT5G19240.1,2.7972338219295416,7.58935916243751,154.15474316908256,2.1424538926101993e-35,1.9995046078865966e-33,AT5G19240,NA,NA
AT2G29300.2,-3.5867981622704486,2.4028936622886254,152.27733147122348,5.510784396664892e-35,5.1146777392029566e-33,AT2G29300,NA,NA
AT5G04930.1,1.3902330083701584,6.717475214084971,150.53361148927306,1.3253369186619201e-34,1.2233151042088789e-32,AT5G04930,ALA1,aminophospholipid ATPase 1
AT1G15740.1,-1.5047749403633899,5.840478636588746,150.38956517049178,1.4249865640888902e-34,1.3042555712272528e-32,AT1G15740,NA,NA
AT5G45650.1,-1.9725543728699604,4.4187346807411085,150.38459508686955,1.4285554205953598e-34,1.3042555712272528e-32,AT5G45650,NA,NA
AT3G46090.1,3.682674369645873,1.5307387091824525,150.04172558775315,1.6976162340071883e-34,1.541527303518203e-32,AT3G46090,ZAT7,"NA"
AT3G01290.1,2.075407070965938,7.836422650421363,149.8243298634086,1.893900628669419e-34,1.710518100054708e-32,AT3G01290,AtHIR2;HIR2,NA;hypersensitive induced reaction 2
AT5G01900.1,6.723062073625767,4.109517008525754,149.7683291580868,1.948039312998132e-34,1.7500060117142043e-32,AT5G01900,ATWRKY62;WRKY62,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 62;WRKY DNA-binding protein 62
AT4G05330.1,-1.9236772117356036,3.5278200843340524,149.59157974402447,2.129273581294547e-34,1.9026418559663346e-32,AT4G05330,AGD13,ARF-GAP domain 13
AT3G29360.1,1.5631259125978019,7.582393164159454,149.3496498351465,2.4049873420047614e-34,2.1376392782189411e-32,AT3G29360,UGD2,UDP-glucose dehydrogenase 2
AT5G39210.1,-2.135654600093775,4.511887007832934,148.12051483735885,4.4646478467722424e-34,3.947453640943521e-32,AT5G39210,CRR7,CHLORORESPIRATORY REDUCTION 7
AT5G36925.1,4.87696716249768,2.642026049977059,147.98426909421377,4.7815622527689835e-34,4.205521690275715e-32,AT5G36925,ARACIN1,ARACIN1
AT4G23230.1,3.9406325653765926,3.1218955543935745,147.3265505764457,6.658036359069781e-34,5.825435041459024e-32,AT4G23230,CRK15,cysteine-rich RLK (RECEPTOR-like protein kinase) 15
AT1G80440.1,-2.205985084497453,5.5303207538347285,147.18215242763722,7.159982469164205e-34,6.232152616553859e-32,AT1G80440,KFB20;KMD1,Kelch repeat F-box 20;KISS ME DEADLY 1
AT1G44446.1,-1.6825848407687651,5.049819483555582,146.64655409453093,9.375552616262217e-34,8.118551979411803e-32,AT1G44446,ATCAO;CAO;CH1,ARABIDOPSIS THALIANA CHLOROPHYLL A OXYGENASE;CHLOROPHYLL A OXYGENASE;CHLORINA 1
AT5G25450.1,4.694061973182914,2.7077957198592633,146.39057446933313,1.0664893140415872e-33,9.187668711069037e-32,AT5G25450,NA,NA
AT1G21680.1,-1.4401114005764926,7.2047466054645755,146.29863214287926,1.1170076610984878e-33,9.528755666569734e-32,AT1G21680,NA,NA
AT5G62770.1,2.147532225315246,3.420495823235262,146.29776317574377,1.1174963629170392e-33,9.528755666569734e-32,AT5G62770,NA,NA
AT4G00970.1,1.673325207320378,5.115318291541233,146.28782852683528,1.123098768962919e-33,9.528755666569734e-32,AT4G00970,CRK41,cysteine-rich RLK (RECEPTOR-like protein kinase) 41
AT5G46490.2,1.2449585045992047,4.770856612467684,146.27316901799415,1.1314169916272407e-33,9.551092483590963e-32,AT5G46490,NA,NA
AT1G70520.1,1.4044704294811263,6.232937130917522,145.57669480536737,1.6065077204017893e-33,1.349386159751483e-31,AT1G70520,ASG6;CRK2,ALTERED SEED GERMINATION 6;cysteine-rich RLK (RECEPTOR-like protein kinase) 2
AT3G56040.1,-1.4322131984352953,6.62202840083331,145.48886808642064,1.679126631034484e-33,1.403365585808373e-31,AT3G56040,UGP3,UDP-glucose pyrophosphorylase 3
AT4G17810.1,-2.1875495160360785,2.9109012904242126,145.42914699505263,1.730372833885828e-33,1.4390362988340604e-31,AT4G17810,NA,NA
AT5G16650.1,-1.2755814809903154,4.834621408789783,145.08280603935012,2.0599540409548882e-33,1.70468807556656e-31,AT5G16650,NA,NA
AT4G13180.1,2.1313996542591718,6.044432104283511,145.050952538509,2.0932518121535045e-33,1.7237518231552315e-31,AT4G13180,NA,NA
AT3G57460.1,6.294740605459734,3.5331604784395263,144.97574294557194,2.174023079431462e-33,1.781532376164348e-31,AT3G57460,NA,NA
AT1G03370.1,1.3853268877753904,6.442921020636132,144.59834421162458,2.628897746395198e-33,2.143827827266647e-31,AT1G03370,NA,NA
AT4G13510.1,1.6487395395267561,7.936610007007895,144.56205922434395,2.677359236963121e-33,2.172799894770216e-31,AT4G13510,AMT1;1;ATAMT1;ATAMT1;1,ammonium transporter 1;1;ARABIDOPSIS THALIANA AMMONIUM TRANSPORT 1;NA
AT2G26440.1,2.446132168670707,6.62377096383479,144.55057986578646,2.692876095436874e-33,2.174885842655964e-31,AT2G26440,PME12,pectin methylesterase 12
AT2G17290.1,1.359863407241246,6.0149404459591675,144.49916882735528,2.763480135493251e-33,2.2212297988589055e-31,AT2G17290,ATCDPK3;ATCPK6;CPK6,ARABIDOPSIS THALIANA CALMODULIN-DOMAIN PROTEIN KINASE 3;ARABIDOPSIS THALIANA CALCIUM-DEPENDENT PROTEIN KINASE 6;calcium dependent protein kinase 6
AT4G36970.1,-1.4780746018158726,4.674248888989322,144.01991008071883,3.517529892880864e-33,2.8138564128812204e-31,AT4G36970,NA,NA
AT3G04220.1,3.7996202253218865,1.8771814583915258,143.9146801969167,3.708896917289578e-33,2.9528795883197927e-31,AT3G04220,NA,NA
AT4G09760.2,-1.551489275455414,4.534558241782784,143.63452104319842,4.2706894503190094e-33,3.3841184941466527e-31,AT4G09760,CEK3,choline/ethanolamine kinase 3
AT4G27730.1,2.18471822682478,4.815375715597254,143.53324706155533,4.494076445327028e-33,3.544412685683039e-31,AT4G27730,ATOPT6;OPT6,ARABIDOPSIS THALIANA OLIGOPEPTIDE TRANSPORTER 6;oligopeptide transporter 1
AT1G59860.1,7.144974539484963,4.408250892017759,143.4993264733962,4.571480270000272e-33,3.5886120119502137e-31,AT1G59860,NA,NA
AT3G28130.2,-1.8674770599641342,4.03414379570757,142.42047490333223,7.869425807968076e-33,6.148766704560731e-31,AT3G28130,UMAMIT44,Usually multiple acids move in and out Transporters 44
AT1G08450.1,1.7487839577396784,7.205077379291118,141.91583592283774,1.0145753626163241e-32,7.89067199842205e-31,AT1G08450,AtCRT3;CRT3;EBS2;PSL1,A. thaliana calreticulin 3;calreticulin 3;EMS-MUTAGENIZED BRI1 SUPPRESSOR 2;PRIORITY IN SWEET LIFE 1
AT1G23490.1,1.3421351729397855,7.955179701738299,141.5463339432191,1.2220220540939696e-32,9.460252758859262e-31,AT1G23490,ARF1;ATARF;ATARF1;ATARFA1A,ADP-ribosylation factor 1;ADP-RIBOSYLATION FACTOR;ADP-ribosylation factor 1;ADP-RIBOSYLATION FACTOR 1A
AT2G46240.1,3.302980631447518,5.618353598189697,141.4952766311061,1.2538433179172958e-32,9.662070595271858e-31,AT2G46240,ATBAG6;BAG6,ARABIDOPSIS THALIANA BCL-2-ASSOCIATED ATHANOGENE 6;BCL-2-associated athanogene 6
AT5G36930.2,1.2269744476483575,5.437408557391559,141.16732418840786,1.4789525046008503e-32,1.1344713755611729e-30,AT5G36930,NA,NA
AT1G08050.1,3.3876355629436925,4.0265775643953745,140.8171291514393,1.764127901472541e-32,1.3470720280380553e-30,AT1G08050,NA,NA
AT3G18050.1,-2.2031924073432947,6.7373589511516405,140.48464141159565,2.0856197514088923e-32,1.5853541268741166e-30,AT3G18050,NA,NA
AT4G23610.1,3.716986839942517,0.9578852219028385,140.24627360573245,2.351579818508894e-32,1.7794679896905813e-30,AT4G23610,NA,NA
AT5G18480.1,1.3905610881331025,5.546802747115646,139.90610706160228,2.790911121785194e-32,2.102444660756479e-30,AT5G18480,IPUT1;PGSIP6,INOSITOL PHOSPHORYLCERAMIDE GLUCURONOSYLTRANSFERASE 1;plant glycogenin-like starch initiation protein 6
AT3G56800.1,1.3673534754787475,7.422716123835844,138.88628803319722,4.6640535576503365e-32,3.4978319515610714e-30,AT3G56800,ACAM-3;CAM3,CALMODULIN 3;calmodulin 3
AT1G69840.1,2.578429620407316,6.486713316885013,138.66383845674608,5.216882705041738e-32,3.89504055831094e-30,AT1G69840,AtHIR1,hypersensitive induced reaction 1
AT1G49130.1,-2.7701856573716497,3.9635604654905765,138.45415679445267,5.79784893645931e-32,4.309648862105308e-30,AT1G49130,BBX17,B-box domain protein 17
AT5G41900.1,3.347796852227173,4.213288746889991,136.9606809769294,1.2299658974171067e-31,9.10228947608369e-30,AT5G41900,NA,NA
AT5G08660.1,1.6023953306839547,5.939720018354956,136.49792795505996,1.5527557965310677e-31,1.1440677467511142e-29,AT5G08660,PSI3,PSK SIMULATOR 3
AT4G23850.1,1.305102492484051,8.412324801630827,136.13978218702124,1.8596702756984861e-31,1.364218382596457e-29,AT4G23850,LACS4,long-chain acyl-CoA synthetase 4
AT3G05650.1,2.2900257340935197,3.8842491614851697,136.08605653297528,1.9106750062495313e-31,1.389996271075177e-29,AT3G05650,AtRLP32;RLP32,receptor like protein 32;receptor like protein 32
AT5G45500.1,1.2184323649071374,6.390198849980207,136.08534620838367,1.9113586440762302e-31,1.389996271075177e-29,AT5G45500,NA,NA
AT4G11840.1,1.3625808657994951,4.600802629373822,135.47775561723194,2.5955934989354585e-31,1.8794558270955503e-29,AT4G11840,PLDGAMMA3,phospholipase D gamma 3
AT1G51805.1,1.4838124569054905,7.902067758561767,134.91935789006823,3.438549380397894e-31,2.4791498300988934e-29,AT1G51805,SIF3,stress induced factor 3
AT4G19160.2,-1.2697202933411929,6.769366977887487,134.88724604193337,3.4946140148460634e-31,2.5088043092050865e-29,AT4G19160,NA,NA
AT1G75800.1,-1.3285091262447601,7.24476159989736,134.87459806599875,3.516946470838121e-31,2.5140929261110468e-29,AT1G75800,NA,NA
AT5G48360.1,-1.4010181878763797,5.116482098093073,134.45635467244654,4.341611003197717e-31,3.09045437469146e-29,AT5G48360,NA,NA
AT3G26600.1,1.4106146474861025,4.556945934675394,134.22094325620145,4.888154302648518e-31,3.4648145202612845e-29,AT3G26600,ARO4,armadillo repeat only 4
AT1G52780.1,1.4659026803764597,5.737936622073277,133.55488468807962,6.836634727206307e-31,4.82557255387978e-29,AT1G52780,NA,NA
AT3G03020.1,1.7800751911356782,4.450259801853903,133.01025123012712,8.994613770379424e-31,6.322197352661253e-29,AT3G03020,NA,NA
AT5G63160.1,-2.5704045600852026,5.831159228428513,132.06627224869536,1.447068347745306e-30,1.0128875489072248e-28,AT5G63160,BT1,BTB and TAZ domain protein 1
AT4G23310.1,4.61309640614605,0.819697965414717,132.04542833365588,1.4623422142500941e-30,1.019331404862545e-28,AT4G23310,CRK23,cysteine-rich RLK (RECEPTOR-like protein kinase) 23
AT4G11660.1,2.008693371105113,4.323160102205237,131.96554522074618,1.5223864222647757e-30,1.056800392877106e-28,AT4G11660,AT-HSFB2B;HSF7;HSFB2B,NA;NA;HEAT SHOCK TRANSCRIPTION FACTOR  B2B
AT3G55500.1,1.9038049111729305,3.8730394581292216,131.8058110491984,1.6499466084354312e-30,1.137686459298312e-28,AT3G55500,ATEXP16;ATEXPA16;ATHEXP ALPHA 1.7;EXP16;EXPA16,NA;expansin A16;NA;EXPANSIN 16;expansin A16
AT1G16670.1,1.4932078363778862,4.959873136420691,131.80279832978937,1.6524525035346635e-30,1.137686459298312e-28,AT1G16670,CRPK1,cold-responsive protein kinase 1
AT3G62750.1,-1.4798213162001321,6.717830558292311,131.6106872065864,1.8203608476314697e-30,1.2481731379331044e-28,AT3G62750,BGLU8,beta glucosidase 8
AT2G43550.1,-1.6536746417889783,4.805955359106407,131.55084943888986,1.8760672207387835e-30,1.2811403756581636e-28,AT2G43550,NA,NA
AT1G61250.1,1.370882432185483,6.324882836838483,130.67482154689708,2.9167887309089673e-30,1.9837706028558598e-28,AT1G61250,AtSCAMP1;SC3;SCAMP1,NA;secretory carrier 3;Secretory carrier membrane protein 1
AT1G73805.1,3.2647120651100723,3.797626409461829,130.55338501179952,3.1007981203430248e-30,2.1004156299855837e-28,AT1G73805,SARD1,SAR Deficient 1
AT5G44568.1,3.591007934623953,5.156878158867959,130.070752350373,3.9542870306407446e-30,2.667793888664011e-28,AT5G44568,NA,NA
AT3G01490.1,-1.5163671977358852,4.97649097353991,129.62554986469516,4.9485293749532774e-30,3.325213798793604e-28,AT3G01490,NA,NA
AT3G26980.1,1.331198402738919,5.209785930329028,129.5445563191998,5.154628625709627e-30,3.449904632800638e-28,AT3G26980,MUB4,membrane-anchored ubiquitin-fold protein 4 precursor
AT2G31880.1,1.8197480515754885,7.527893204756835,129.44532588636946,5.418872308205587e-30,3.61236650418832e-28,AT2G31880,EVR;SOBIR1,EVERSHED;SUPPRESSOR OF BIR1 1
AT4G23460.1,1.1687614081774396,6.887294249198003,129.33095794553668,5.7402747685378365e-30,3.811497068642969e-28,AT4G23460,NA,NA
AT3G01310.1,-1.1841066828934577,7.115161233048412,128.78530648779983,7.556553703726606e-30,4.997738018460758e-28,AT3G01310,AtVIP1;VIH2;VIP1,Arabidopsis homolog of yeast Vip1 1;VIP homolog2;VIP1 homolog 1
AT4G05120.1,2.4774918789021734,4.4907674030115485,128.74536773689294,7.710147864250442e-30,5.079324469472281e-28,AT4G05120,ATENT3;ENT3;FUR1,NA;EQUILIBRATIVE NUCLEOSIDE TRANSPORTER 3;FUDR RESISTANT 1
AT5G56030.2,2.73839357163555,9.717925912876144,128.4893303476545,8.771751468925208e-30,5.756119254940413e-28,AT5G56030,AtHsp90.2;ERD8;HSP81-2;HSP81.2;HSP90.2,HEAT SHOCK PROTEIN 90.2;EARLY-RESPONSIVE TO DEHYDRATION 8;heat shock protein 81-2;heat shock protein 81.2;HEAT SHOCK PROTEIN  90.2
AT3G62700.1,-1.520380872594264,6.845236465527944,127.98334591015914,1.1318877919756987e-29,7.378506978116541e-28,AT3G62700,ABCC14;ATMRP10;MRP10,ATP-binding cassette C14;multidrug resistance-associated protein 10;multidrug resistance-associated protein 10
AT1G02300.1,-1.6158751301209096,3.8373187335100876,127.9810545472953,1.1331953094553648e-29,7.378506978116541e-28,AT1G02300,AtcathB1,"NA"
AT4G23170.1,2.1672628082177465,6.119417394464433,127.7473877660087,1.2747813928631992e-29,8.24139074193433e-28,AT4G23170,CRK9;EP1,CYSTEINE-RICH RLK (RECEPTOR-LIKE PROTEIN KINASE) 9;NA
AT4G22990.2,-2.053612902820751,3.847715279075275,127.74622376857543,1.2755292534692098e-29,8.24139074193433e-28,AT4G22990,PHT5;3,"NA"
AT5G54270.1,-1.8256518258695555,9.402772595236241,127.35465860911174,1.5537254154616057e-29,1.0000395882888702e-27,AT5G54270,LHCB3;LHCB3*1,light-harvesting chlorophyll B-binding protein 3;NA
AT4G22305.1,2.0085473660001187,3.2319524909843595,127.27113861776739,1.620506226618134e-29,1.0390413778991617e-27,AT4G22305,SOBER1,SUPPRESSOR OF AVRBST-ELICITED RESISTANCE 1
AT4G30470.1,1.4680366726143772,5.448933904579408,127.07298478690096,1.790657341893423e-29,1.1437738664056126e-27,AT4G30470,NA,NA
AT1G76110.1,-2.1118710242180097,3.95388905803904,126.95942753754748,1.8961047482604485e-29,1.206540290379821e-27,AT1G76110,NA,NA
AT5G52760.1,4.11309015253113,2.794066216140723,126.85788192275666,1.9956473029485468e-29,1.26508977517859e-27,AT5G52760,NA,NA
AT1G02450.1,5.107151207345332,3.2464757797615214,126.5437352509582,2.337922410886214e-29,1.476494683476598e-27,AT1G02450,NIMIN-1;NIMIN1,NA;NIM1-interacting 1
AT5G25250.1,3.0517582690620944,4.903340059535375,126.09544162974994,2.93045261706798e-29,1.843770543600187e-27,AT5G25250,FLOT1,flotillin 1
AT4G23130.2,2.9180247014378273,4.35378027422451,125.85869591844927,3.30175790146074e-29,2.069635484576081e-27,AT4G23130,CRK5;RLK6,cysteine-rich RLK (RECEPTOR-like protein kinase) 5;RECEPTOR-LIKE PROTEIN KINASE 6
AT4G21380.1,1.7877563376678711,4.666873846779839,125.55070519652175,3.85610144167649e-29,2.4081281828521694e-27,AT4G21380,ARK3;RK3,receptor kinase 3;receptor kinase 3
AT1G19380.1,3.5768975279924997,5.76124819866971,125.4812887378697,3.993376833943625e-29,2.484619904941443e-27,AT1G19380,NA,NA
AT1G65390.1,4.373226160707135,5.962604704117307,125.44218274947652,4.0728526425416977e-29,2.5247177690796303e-27,AT1G65390,ATPP2-A5;PP2-A5,phloem protein 2 A5;phloem protein 2 A5
AT3G50480.1,3.5903428463518887,8.460865258061407,125.1662195880258,4.6805212863605293e-29,2.890738128293034e-27,AT3G50480,HR4,homolog of RPW8 4
AT3G11420.1,1.5294432314613204,5.367453687744064,125.15396708232089,4.709510323135371e-29,2.89798768931689e-27,AT3G11420,NA,NA
AT1G20190.1,-1.7135439698380484,3.8318228416802382,125.06744697572414,4.919389542212861e-29,3.016088500716564e-27,AT1G20190,ATEXP11;ATEXPA11;ATHEXP ALPHA 1.14;EXP11;EXPA11,NA;expansin 11;NA;EXPANSIN  11;expansin 11
AT1G51660.1,1.9885095939614028,4.41155844229845,125.05046483104923,4.961669962724276e-29,3.0309488619565494e-27,AT1G51660,ATMEK4;ATMKK4;MKK4,ARABIDOPSIS THALIANA MITOGEN-ACTIVATED PROTEIN KINASE KINASE 4;ARABIDOPSIS THALIANA MITOGEN-ACTIVATED PROTEIN KINASE KINASE 4;mitogen-activated protein kinase kinase 4
